goos: linux
goarch: amd64
pkg: github.com/larsartmann/go-filewatcher/v2
cpu: AMD RYZEN AI MAX+ 395 w/ Radeon 8060S          
BenchmarkFilterCaseSensitive-32                                     	23589607	        52.26 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterCaseSensitive-32                                     	22313712	        53.02 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterCaseSensitive-32                                     	21246920	        52.57 ns/op	       0 B/op	       0 allocs/op
BenchmarkPathKey_EmojiZWJ_CaseSensitive-32                          	11358229	       106.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkPathKey_EmojiZWJ_CaseSensitive-32                          	11280176	       107.8 ns/op	       0 B/op	       0 allocs/op
BenchmarkPathKey_EmojiZWJ_CaseSensitive-32                          	10870578	       111.4 ns/op	       0 B/op	       0 allocs/op
BenchmarkPathKey_EmojiZWJ_CaseSensitive-32                          	10854078	       113.3 ns/op	       0 B/op	       0 allocs/op
BenchmarkPathKey_EmojiZWJ_CaseSensitive-32                          	10485793	       122.1 ns/op	       0 B/op	       0 allocs/op
BenchmarkPathKey_EmojiZWJ_CaseSensitive-32                          	10832143	       117.2 ns/op	       0 B/op	       0 allocs/op
BenchmarkDebouncer_Debounce-32                                      	 4511358	       271.4 ns/op	     176 B/op	       3 allocs/op
BenchmarkDebouncer_Debounce-32                                      	 4408328	       258.9 ns/op	     176 B/op	       3 allocs/op
BenchmarkDebouncer_Debounce-32                                      	 2900455	       470.0 ns/op	     176 B/op	       3 allocs/op
BenchmarkDebouncer_Debounce-32                                      	 2597317	       512.1 ns/op	     176 B/op	       3 allocs/op
BenchmarkDebouncer_Debounce-32                                      	 2583952	       450.3 ns/op	     176 B/op	       3 allocs/op
BenchmarkDebouncer_Debounce-32                                      	 2911965	       463.2 ns/op	     176 B/op	       3 allocs/op
BenchmarkDebouncer_DifferentKeys-32                                 	 1969432	       629.0 ns/op	     184 B/op	       4 allocs/op
BenchmarkDebouncer_DifferentKeys-32                                 	 1838575	       637.2 ns/op	     184 B/op	       4 allocs/op
BenchmarkDebouncer_DifferentKeys-32                                 	 1892323	       629.0 ns/op	     184 B/op	       4 allocs/op
BenchmarkDebouncer_DifferentKeys-32                                 	 2072179	       584.1 ns/op	     184 B/op	       4 allocs/op
BenchmarkDebouncer_DifferentKeys-32                                 	 1798946	       558.6 ns/op	     184 B/op	       4 allocs/op
BenchmarkDebouncer_DifferentKeys-32                                 	 1974139	       617.1 ns/op	     184 B/op	       4 allocs/op
BenchmarkGlobalDebouncer_Debounce-32                                	 3432771	       340.3 ns/op	     136 B/op	       2 allocs/op
BenchmarkGlobalDebouncer_Debounce-32                                	 3628206	       308.5 ns/op	     136 B/op	       2 allocs/op
BenchmarkGlobalDebouncer_Debounce-32                                	 3723021	       285.9 ns/op	     136 B/op	       2 allocs/op
BenchmarkGlobalDebouncer_Debounce-32                                	 5128032	       435.8 ns/op	     136 B/op	       2 allocs/op
BenchmarkGlobalDebouncer_Debounce-32                                	 3424371	       355.4 ns/op	     136 B/op	       2 allocs/op
BenchmarkGlobalDebouncer_Debounce-32                                	 3603973	       348.5 ns/op	     136 B/op	       2 allocs/op
BenchmarkFilterExtensions-32                                        	59615856	        20.82 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterExtensions-32                                        	77222079	        15.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterExtensions-32                                        	54098785	        20.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterExtensions-32                                        	62463376	        21.26 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterExtensions-32                                        	63152452	        22.30 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterExtensions-32                                        	55400124	        20.89 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterIgnoreDirs-32                                        	13513136	        87.67 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterIgnoreDirs-32                                        	14362567	        84.12 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterIgnoreDirs-32                                        	12784297	        88.27 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterIgnoreDirs-32                                        	13458166	        77.47 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterIgnoreDirs-32                                        	20488027	        70.34 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterIgnoreDirs-32                                        	21426130	        65.91 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterGlob-32                                              	16949524	        78.62 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterGlob-32                                              	18210618	        61.84 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterGlob-32                                              	19541031	        71.96 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterGlob-32                                              	16314255	        72.58 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterGlob-32                                              	16649964	        69.09 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterGlob-32                                              	17979610	        56.63 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterRegex-32                                             	17739430	        64.02 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterRegex-32                                             	25925690	        55.07 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterRegex-32                                             	19954808	        53.82 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterRegex-32                                             	22115158	        48.24 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterRegex-32                                             	28049065	        44.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterRegex-32                                             	30414690	        41.32 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterAnd-32                                               	61927010	        20.69 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterAnd-32                                               	59787654	        20.60 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterAnd-32                                               	54272902	        20.10 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterAnd-32                                               	58900657	        20.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterAnd-32                                               	60968719	        20.38 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterAnd-32                                               	54538344	        21.45 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterOr-32                                                	84194307	        15.59 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterOr-32                                                	84188872	        14.72 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterOr-32                                                	84243667	        14.80 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterOr-32                                                	84187354	        14.41 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterOr-32                                                	86996256	        14.45 ns/op	       0 B/op	       0 allocs/op
BenchmarkFilterOr-32                                                	82696580	        14.78 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareLogging-32                                       	21272530	        55.09 ns/op	      96 B/op	       2 allocs/op
BenchmarkMiddlewareLogging-32                                       	21389334	        54.37 ns/op	      96 B/op	       2 allocs/op
BenchmarkMiddlewareLogging-32                                       	21009818	        53.73 ns/op	      96 B/op	       2 allocs/op
BenchmarkMiddlewareLogging-32                                       	21433293	        54.15 ns/op	      96 B/op	       2 allocs/op
BenchmarkMiddlewareLogging-32                                       	23632660	        55.74 ns/op	      96 B/op	       2 allocs/op
BenchmarkMiddlewareLogging-32                                       	21263313	        58.30 ns/op	      96 B/op	       2 allocs/op
BenchmarkMiddlewareRecovery-32                                      	207153045	         5.772 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRecovery-32                                      	208532914	         5.585 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRecovery-32                                      	214438190	         5.485 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRecovery-32                                      	217200900	         5.330 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRecovery-32                                      	216063315	         5.589 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRecovery-32                                      	219190555	         5.647 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRateLimit-32                                     	18098916	        66.14 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRateLimit-32                                     	18102733	        66.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRateLimit-32                                     	17295249	        68.84 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRateLimit-32                                     	16428904	        67.05 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRateLimit-32                                     	18258730	        66.62 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareRateLimit-32                                     	18036289	        66.76 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareMetrics-32                                       	243140845	         5.052 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareMetrics-32                                       	240923396	         5.032 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareMetrics-32                                       	242132248	         4.882 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareMetrics-32                                       	244772778	         4.842 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareMetrics-32                                       	244751278	         4.840 ns/op	       0 B/op	       0 allocs/op
BenchmarkMiddlewareMetrics-32                                       	246098919	         4.874 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	github.com/larsartmann/go-filewatcher/v2	487.744s
?   	github.com/larsartmann/go-filewatcher/v2/examples/basic	[no test files]
?   	github.com/larsartmann/go-filewatcher/v2/examples/demo	[no test files]
?   	github.com/larsartmann/go-filewatcher/v2/examples/filter-generated	[no test files]
?   	github.com/larsartmann/go-filewatcher/v2/examples/middleware	[no test files]
?   	github.com/larsartmann/go-filewatcher/v2/examples/per-path-debounce	[no test files]
